trade_date,stock_id,subject_key,subject_name,final_cycle_state,final_mainline_alive,state_transition_type,cycle_score_mainline_strength,cycle_score_repair,cycle_score_divergence,cycle_score_fade_watch,cycle_score_fade_confirmed,cycle_alive_pass
2026-04-15,605365,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300520,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,002197,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300773,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,688609,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,001339,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300036,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,000158,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,002261,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,301221,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,603160,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,301270,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300075,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300674,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,301337,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,002987,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,603038,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300925,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,301236,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,688608,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300050,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300687,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,688118,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300598,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300339,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,002405,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,003032,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300290,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,300496,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,688058,9020259,,divergence,False,,53.68,54.534,98.805,37.665,23.436,False
2026-04-15,603099,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,600593,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,000766,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,600694,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,600125,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,601880,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,600853,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,000898,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,600399,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,000679,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,002423,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,600697,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,601518,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,000715,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,601188,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,000698,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,600113,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,600202,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,600231,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,600189,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,000761,9020387,,divergence,False,,26.7,29.884,62.43,34.29,21.336,False
2026-04-15,603613,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,001238,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,600228,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,300209,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,300518,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,301376,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,603615,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,600539,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,003010,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,603535,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,002803,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,600415,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,600790,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,002315,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,300592,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,300729,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,603839,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,002127,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,002615,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,301558,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,603196,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,600336,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,605136,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,605155,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,300805,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,002264,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,002103,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,000676,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,300591,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,002095,9020414,,divergence,False,,35.3,42.26,78.45,37.35,23.24,False
2026-04-15,300097,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,300088,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,002635,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,300316,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,300134,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,300408,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,603296,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,300337,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,603389,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,600172,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,603678,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,300945,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,002769,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,301439,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,603160,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,002046,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,002456,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,002981,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,000519,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,688020,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,301071,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,300433,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,002600,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,300179,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,300843,9020631,,divergence,False,,53.68,57.36,96.45,30.6,19.04,False
2026-04-15,301189,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,300020,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,600855,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,603803,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,300807,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,603458,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,603232,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,688592,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,000793,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,688288,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,688060,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,688326,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,002638,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,001229,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,300354,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,605178,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,000541,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,002593,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,300590,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,300889,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,301136,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,002970,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,301221,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,000925,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,301027,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,600718,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,300462,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,300627,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,002055,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,002881,9020715,,divergence,False,,53.68,54.822,98.565,37.365,22.988,False
2026-04-15,600191,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,300773,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,002736,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,600517,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,000828,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,600755,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,601901,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,601377,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,601086,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,000728,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,002673,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,601995,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,000166,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,601456,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,000652,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,601211,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,601066,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,000027,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,601881,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,601878,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,600155,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,600650,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,600663,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,600918,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,600030,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,600278,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,600909,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,601059,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,601136,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,600390,9020774,,divergence,False,,30.7,35.598,72.335,40.67,24.892,False
2026-04-15,002878,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,000829,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,000793,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,603721,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,300027,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,688004,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,301052,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,600738,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,601599,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,002354,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,300413,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,300571,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,301262,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,002103,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,000676,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,002591,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,601595,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,002235,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,603533,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,002400,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,300781,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,002238,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,300133,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,300612,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,002291,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,002343,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,301428,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,300291,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,002723,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,603103,9020790,,divergence,False,,30.06,36.234,68.905,40.815,25.396,False
2026-04-15,605365,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,002891,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,002980,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,001326,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,300992,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,001238,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,301335,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,603083,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,301122,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,301588,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,001335,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,688408,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,001222,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,605555,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,001206,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,300673,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,301362,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,600689,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,300209,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,003041,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,301376,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,001308,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,001300,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,002984,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,300308,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,002399,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,301042,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,688220,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,301205,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,301298,9021093,,divergence,False,,61.84,63.516,100.0,53.665,48.664,False
2026-04-15,603773,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,601133,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,603021,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,002654,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,688733,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,688535,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,002156,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,603002,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,600183,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,688630,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,603156,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,301630,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,300397,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,605589,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,300236,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,002185,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,002077,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,603005,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,688720,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,002409,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,688300,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,603186,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,002579,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,688627,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,002559,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,601208,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,301099,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,002436,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,688035,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,000021,9021399,,divergence,False,,53.68,56.226,97.395,35.43,20.804,False
2026-04-15,000829,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,002183,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,002416,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,002736,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,600126,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,000725,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,000027,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,000503,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,000006,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,000029,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,000058,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,002528,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,000011,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,605168,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,002369,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,301091,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,300513,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,600636,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,000070,9021645,,divergence,False,,32.7,42.334,74.055,36.84,20.636,False
2026-04-15,688025,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,605228,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,688048,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,300131,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,301499,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,300969,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,603286,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,002917,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,603297,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,603612,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,300620,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,603810,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,688167,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,300552,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,002222,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,002273,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,300747,9021735,,start,False,,27.42,34.688,59.96,37.08,27.572,False
2026-04-15,000721,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,002186,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,000895,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,603043,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,605108,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,002216,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,603079,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,001215,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,002726,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,603536,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,605089,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,002661,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,002330,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,000798,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,603345,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,002299,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,002702,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,605567,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,300094,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,600257,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,002868,9021819,,divergence,False,,32.7,47.878,69.435,19.305,12.012,False
2026-04-15,605228,9021988,,divergence,False,,30.06,37.836,67.57,36.81,22.904,False
2026-04-15,002997,9021988,,divergence,False,,30.06,37.836,67.57,36.81,22.904,False
2026-04-15,002413,9021988,,divergence,False,,30.06,37.836,67.57,36.81,22.904,False
